,sentiments_x2
1437,0.00626179575920105
1438,0.9746899604797363
1439,0.09038937091827393
1440,0.09990730881690979
1441,Not Valid
1442,0.1246728003025055
1443,Not Valid
1444,0.9850495457649231
1445,0.009014487266540527
1446,0.5
1447,0.9474273324012756
1448,Not Valid
1449,Not Valid
1450,0.8345305919647217
1451,0.07195648550987244
1452,Not Valid
1453,0.9401355385780334
1454,Not Valid
1455,0.8303879499435425
1456,0.18517738580703735
1457,Not Valid
1458,0.5
1459,0.12593615055084229
1460,0.1446244716644287
1461,Not Valid
1462,Not Valid
1463,0.1056879460811615
1464,0.8617916107177734
1465,0.5
1466,0.0677366554737091
1467,0.0854199230670929
1468,0.022028416395187378
1469,0.5
1470,0.08580681681632996
1471,Not Valid
1472,0.013678371906280518
1473,Not Valid
1474,0.14948448538780212
1475,Not Valid
1476,Not Valid
1477,0.9098329544067383
1478,0.1297043263912201
1479,Not Valid
1480,0.20223069190979004
1481,0.028026074171066284
1482,0.13070130348205566
1483,0.16190680861473083
1484,0.9475955367088318
1485,0.21292126178741455
1486,Not Valid
1487,Not Valid
1488,Not Valid
1489,0.09070125222206116
1490,0.09647679328918457
1491,Not Valid
1492,0.2447623908519745
1493,0.061512500047683716
1494,Not Valid
1495,Not Valid
1496,0.08893609046936035
1497,Not Valid
1498,0.11313891410827637
1499,0.7629562616348267
1500,Not Valid
1501,Not Valid
1502,0.025111734867095947
1503,Not Valid
1504,0.09222301840782166
1505,Not Valid
1506,Not Valid
1507,Not Valid
1508,0.009014487266540527
1509,Not Valid
1510,Not Valid
1511,0.04314175248146057
1512,0.16179725527763367
1513,0.17099493741989136
1514,Not Valid
1515,0.06357860565185547
1516,0.21342876553535461
1517,0.5
1518,0.16267076134681702
1519,Not Valid
1520,Not Valid
1521,0.11055347323417664
1522,Not Valid
1523,0.14709782600402832
1524,Not Valid
1525,0.9481406807899475
1526,Not Valid
1527,Not Valid
1528,Not Valid
1529,0.9302417039871216
1530,Not Valid
1531,Not Valid
1532,Not Valid
1533,Not Valid
1534,Not Valid
1535,Not Valid
1536,Not Valid
1537,0.049026668071746826
1538,Not Valid
1539,0.10266929864883423
1540,0.9585968255996704
1541,0.12955868244171143
1542,0.8846728801727295
1543,0.956631064414978
1544,Not Valid
1545,0.8974339962005615
1546,Not Valid
1547,Not Valid
1548,Not Valid
1549,Not Valid
1550,0.9495457410812378
1551,Not Valid
1552,Not Valid
1553,Not Valid
1554,0.7873243093490601
1555,0.05333566665649414
1556,Not Valid
1557,Not Valid
1558,0.26301106810569763
1559,0.11807703971862793
1560,0.7690033912658691
1561,0.5
1562,0.06357860565185547
1563,Not Valid
1564,Not Valid
1565,0.04172414541244507
1566,Not Valid
1567,0.9825262427330017
1568,Not Valid
1569,Not Valid
1570,0.17351600527763367
1571,0.2474234402179718
1572,0.06543228030204773
1573,Not Valid
1574,Not Valid
1575,0.9690573215484619
1576,0.5
1577,Not Valid
1578,Not Valid
1579,Not Valid
1580,0.10184279084205627
1581,0.808161735534668
1582,0.8524085283279419
1583,0.05755269527435303
1584,0.07732489705085754
1585,Not Valid
1586,0.9465914964675903
1587,Not Valid
1588,0.8491590023040771
1589,Not Valid
1590,0.7860698699951172
1591,Not Valid
1592,0.02196231484413147
1593,Not Valid
1594,Not Valid
1595,Not Valid
1596,Not Valid
1597,0.9604275226593018
1598,0.2485698163509369
1599,0.5
1600,0.8115426301956177
1601,Not Valid
1602,Not Valid
1603,Not Valid
1604,0.15016907453536987
1605,0.08612260222434998
1606,Not Valid
1607,0.1025790274143219
1608,0.10314583778381348
1609,Not Valid
1610,Not Valid
1611,Not Valid
1612,Not Valid
1613,0.12697482109069824
1614,Not Valid
1615,Not Valid
1616,Not Valid
1617,Not Valid
1618,0.16566210985183716
1619,0.11369755864143372
1620,Not Valid
1621,Not Valid
1622,0.015663623809814453
1623,Not Valid
1624,Not Valid
1625,Not Valid
1626,Not Valid
1627,0.006503850221633911
1628,Not Valid
1629,0.09165450930595398
1630,Not Valid
1631,Not Valid
1632,0.15239167213439941
1633,0.2404661774635315
1634,0.15824443101882935
1635,0.8142577409744263
1636,0.8544437885284424
1637,Not Valid
1638,0.8635114431381226
1639,Not Valid
1640,0.9751358032226562
1641,0.8570107221603394
1642,Not Valid
1643,0.9627324342727661
1644,Not Valid
1645,0.9508038759231567
1646,0.0032197237014770508
1647,0.8297078609466553
1648,0.8358086347579956
1649,0.035201698541641235
1650,0.020426571369171143
1651,Not Valid
1652,Not Valid
1653,Not Valid
1654,Not Valid
1655,0.9916931390762329
1656,0.8890177011489868
1657,0.1014893651008606
1658,Not Valid
1659,Not Valid
1660,Not Valid
1661,Not Valid
1662,Not Valid
1663,Not Valid
1664,0.061512500047683716
1665,Not Valid
1666,Not Valid
1667,0.04194670915603638
1668,Not Valid
1669,Not Valid
1670,Not Valid
1671,Not Valid
1672,0.5
1673,0.1421787142753601
1674,Not Valid
1675,0.9828421473503113
1676,0.5
1677,0.15248849987983704
1678,0.04698023200035095
1679,0.0005600452423095703
1680,0.2748810350894928
1681,Not Valid
1682,0.5
1683,0.9541692733764648
1684,Not Valid
1685,Not Valid
1686,0.10817122459411621
1687,Not Valid
1688,0.5
1689,0.06866207718849182
1690,Not Valid
1691,Not Valid
1692,0.1557708978652954
1693,Not Valid
1694,0.052123427391052246
1695,Not Valid
1696,0.0047172605991363525
1697,0.8632588386535645
1698,0.8838022947311401
1699,Not Valid
1700,Not Valid
1701,0.126653790473938
1702,0.9768682718276978
1703,0.5
1704,0.21231666207313538
1705,Not Valid
1706,0.1709481179714203
1707,0.7972997426986694
1708,0.00995093584060669
1709,0.9427016377449036
1710,0.04793688654899597
1711,Not Valid
1712,0.07725417613983154
1713,Not Valid
1714,0.8294817209243774
1715,0.08845427632331848
1716,0.912171483039856
1717,Not Valid
1718,0.09303131699562073
1719,Not Valid
1720,0.028164178133010864
1721,Not Valid
1722,0.9685416221618652
1723,0.8270821571350098
1724,0.0699341893196106
1725,Not Valid
1726,Not Valid
1727,0.8005174398422241
1728,0.24203798174858093
1729,0.1217866837978363
1730,Not Valid
1731,Not Valid
1732,0.006704241037368774
1733,Not Valid
1734,Not Valid
1735,0.5
1736,0.0017652809619903564
1737,0.24353522062301636
1738,Not Valid
1739,0.06343412399291992
1740,Not Valid
1741,Not Valid
1742,Not Valid
1743,0.15731239318847656
1744,0.07634526491165161
1745,0.252453088760376
1746,Not Valid
1747,0.9762091636657715
1748,0.11306938529014587
1749,Not Valid
1750,0.1672646701335907
1751,0.05514374375343323
1752,Not Valid
1753,Not Valid
1754,0.25479379296302795
1755,0.14925441145896912
1756,0.06357860565185547
1757,Not Valid
1758,0.20194080471992493
1759,Not Valid
1760,0.9592074155807495
1761,Not Valid
1762,Not Valid
1763,0.1955907940864563
1764,0.24060434103012085
1765,Not Valid
1766,Not Valid
1767,0.8340204954147339
1768,0.7495335340499878
1769,Not Valid
1770,0.7545990347862244
1771,Not Valid
1772,0.9473181962966919
1773,0.9994275569915771
1774,0.21465608477592468
1775,Not Valid
1776,Not Valid
1777,Not Valid
1778,0.15386870503425598
1779,0.1718260645866394
1780,Not Valid
1781,Not Valid
1782,Not Valid
1783,0.015854179859161377
1784,0.7555326819419861
1785,Not Valid
1786,0.23664775490760803
1787,0.13095098733901978
1788,Not Valid
1789,Not Valid
1790,0.06331196427345276
1791,Not Valid
1792,Not Valid
1793,0.12332740426063538
1794,0.9448137283325195
1795,Not Valid
1796,Not Valid
1797,0.03107967972755432
1798,0.9095335006713867
1799,Not Valid
1800,Not Valid
1801,Not Valid
1802,0.11986154317855835
1803,0.059032320976257324
1804,0.8575732111930847
1805,Not Valid
1806,Not Valid
1807,0.9105312824249268
1808,Not Valid
1809,Not Valid
1810,Not Valid
1811,0.11846992373466492
1812,Not Valid
1813,Not Valid
1814,0.7525508403778076
1815,Not Valid
1816,0.06513145565986633
1817,0.055147767066955566
1818,Not Valid
1819,Not Valid
1820,0.017774909734725952
1821,0.8676989674568176
1822,0.0617334246635437
1823,0.2881583869457245
1824,Not Valid
1825,0.1563085913658142
1826,0.03490138053894043
1827,Not Valid
1828,Not Valid
1829,0.812369167804718
1830,0.7668684124946594
1831,Not Valid
1832,Not Valid
1833,0.14553934335708618
1834,Not Valid
1835,0.1660207211971283
1836,0.1699085831642151
1837,Not Valid
1838,Not Valid
1839,Not Valid
1840,Not Valid
1841,Not Valid
1842,Not Valid
1843,0.2225496768951416
1844,0.7323155403137207
1845,Not Valid
1846,0.7617217302322388
1847,0.11924514174461365
1848,Not Valid
1849,Not Valid
1850,0.13711869716644287
1851,Not Valid
1852,0.7922497391700745
1853,0.13605904579162598
1854,Not Valid
1855,0.11448442935943604
1856,0.08639064431190491
1857,Not Valid
1858,Not Valid
1859,Not Valid
1860,0.9982162117958069
1861,Not Valid
1862,0.10845547914505005
1863,Not Valid
1864,Not Valid
1865,0.09507912397384644
1866,Not Valid
1867,Not Valid
1868,Not Valid
1869,Not Valid
1870,Not Valid
1871,Not Valid
1872,Not Valid
1873,Not Valid
1874,0.03819325566291809
1875,0.284048855304718
1876,Not Valid
1877,Not Valid
1878,0.9127386808395386
1879,Not Valid
1880,Not Valid
1881,0.035443663597106934
1882,Not Valid
1883,Not Valid
1884,Not Valid
1885,Not Valid
1886,Not Valid
1887,0.10528311133384705
1888,0.0023634135723114014
1889,Not Valid
1890,Not Valid
1891,0.11049479246139526
1892,0.041029512882232666
1893,0.919937014579773
1894,Not Valid
1895,0.8404024243354797
1896,0.8362623453140259
1897,0.7304978370666504
1898,Not Valid
1899,Not Valid
1900,0.24021369218826294
1901,0.5
1902,Not Valid
1903,Not Valid
1904,0.0836525559425354
1905,Not Valid
1906,Not Valid
1907,0.5
1908,Not Valid
1909,0.029717743396759033
1910,Not Valid
1911,Not Valid
1912,Not Valid
1913,Not Valid
1914,Not Valid
1915,Not Valid
1916,Not Valid
1917,0.7534301280975342
1918,0.1529151201248169
1919,0.8375682234764099
1920,Not Valid
1921,0.1927964687347412
1922,Not Valid
1923,0.9380557537078857
1924,Not Valid
1925,Not Valid
1926,0.083077073097229
1927,Not Valid
1928,0.9921002984046936
1929,0.2907423973083496
1930,Not Valid
1931,0.061512500047683716
1932,Not Valid
1933,0.09685027599334717
1934,Not Valid
1935,0.17091858386993408
1936,0.01893278956413269
1937,Not Valid
1938,Not Valid
1939,0.9399489164352417
1940,0.9916931390762329
1941,0.015663623809814453
1942,0.5
1943,Not Valid
1944,Not Valid
1945,0.07567578554153442
1946,Not Valid
1947,Not Valid
1948,Not Valid
1949,0.7227663993835449
1950,0.11780861020088196
1951,Not Valid
1952,0.11505502462387085
1953,0.17723947763442993
1954,Not Valid
1955,0.06626236438751221
1956,0.0040662288665771484
1957,Not Valid
1958,Not Valid
1959,0.10733595490455627
1960,0.8502839207649231
1961,Not Valid
1962,0.5
1963,Not Valid
1964,Not Valid
1965,0.09747669100761414
1966,Not Valid
1967,Not Valid
1968,Not Valid
1969,0.11933627724647522
1970,0.9969915151596069
1971,Not Valid
1972,0.7465801239013672
1973,0.018639355897903442
1974,0.16646087169647217
1975,Not Valid
1976,0.012867987155914307
1977,Not Valid
1978,0.19477137923240662
1979,0.13002607226371765
1980,Not Valid
1981,Not Valid
1982,Not Valid
1983,0.194566547870636
1984,0.061512500047683716
1985,Not Valid
1986,Not Valid
1987,0.03355863690376282
1988,0.03355863690376282
1989,0.5
1990,0.9798629283905029
1991,0.009861111640930176
1992,0.5
1993,Not Valid
1994,0.023921430110931396
1995,Not Valid
1996,Not Valid
1997,Not Valid
1998,Not Valid
1999,Not Valid
2000,Not Valid
2001,Not Valid
2002,0.0927664041519165
2003,Not Valid
2004,0.9333543181419373
2005,0.7177306413650513
2006,Not Valid
2007,Not Valid
2008,0.8213231563568115
2009,Not Valid
2010,Not Valid
2011,0.7525390982627869
2012,0.18210625648498535
2013,Not Valid
2014,0.16084793210029602
2015,0.9945241212844849
2016,Not Valid
2017,0.896385669708252
2018,Not Valid
2019,0.2804521322250366
2020,Not Valid
2021,0.06041648983955383
2022,Not Valid
2023,0.729360818862915
2024,0.07370322942733765
2025,0.13830360770225525
2026,Not Valid
2027,0.7548032999038696
2028,Not Valid
2029,Not Valid
2030,0.21839916706085205
2031,0.9980942010879517
2032,0.06357860565185547
2033,0.051428914070129395
2034,0.8567342758178711
2035,Not Valid
2036,0.24097689986228943
2037,Not Valid
2038,0.8161168098449707
2039,0.7746309041976929
2040,0.9848158359527588
2041,0.5
2042,0.026324152946472168
2043,0.7693847417831421
2044,Not Valid
2045,Not Valid
2046,0.034030407667160034
2047,0.10953107476234436
2048,0.9164422750473022
2049,0.7656139135360718
2050,Not Valid
2051,Not Valid
2052,Not Valid
2053,0.9916931390762329
2054,0.21710962057113647
2055,0.22621887922286987
2056,0.9925099611282349
2057,0.9988627433776855
2058,0.864188015460968
2059,Not Valid
2060,Not Valid
2061,0.01503559947013855
2062,0.03484418988227844
2063,Not Valid
2064,0.14955481886863708
2065,0.13794586062431335
2066,Not Valid
2067,Not Valid
2068,Not Valid
2069,0.8034441471099854
2070,Not Valid
2071,Not Valid
2072,0.9195231199264526
2073,Not Valid
2074,Not Valid
2075,Not Valid
2076,Not Valid
2077,Not Valid
2078,Not Valid
2079,0.15834838151931763
2080,Not Valid
2081,0.8174983263015747
2082,Not Valid
2083,0.014539569616317749
2084,Not Valid
2085,0.08158564567565918
2086,Not Valid
2087,0.9973287582397461
2088,0.0378878116607666
2089,Not Valid
2090,Not Valid
2091,0.02281022071838379
2092,0.12798133492469788
2093,0.02298426628112793
2094,Not Valid
2095,0.5
2096,Not Valid
2097,0.7810072898864746
2098,Not Valid
2099,Not Valid
2100,0.9980189204216003
2101,0.2182442843914032
2102,0.06444409489631653
2103,Not Valid
2104,Not Valid
2105,Not Valid
2106,Not Valid
2107,0.9842694401741028
2108,Not Valid
2109,Not Valid
2110,Not Valid
2111,Not Valid
2112,Not Valid
2113,0.9075068831443787
2114,0.07548698782920837
2115,0.6809354424476624
2116,0.061512500047683716
2117,0.1670083999633789
2118,0.03853404521942139
2119,Not Valid
2120,0.17945969104766846
2121,Not Valid
2122,Not Valid
2123,Not Valid
2124,0.9979845285415649
2125,0.5
2126,Not Valid
2127,0.06357860565185547
2128,Not Valid
2129,0.7739913463592529
2130,Not Valid
2131,Not Valid
2132,Not Valid
2133,0.9907864332199097
2134,Not Valid
2135,0.02941456437110901
2136,Not Valid
2137,0.18259361386299133
2138,0.061512500047683716
2139,Not Valid
2140,Not Valid
2141,0.8207062482833862
2142,Not Valid
2143,0.5
2144,0.23010560870170593
2145,0.9199181795120239
2146,Not Valid
2147,Not Valid
2148,Not Valid
2149,0.8384101390838623
2150,Not Valid
2151,Not Valid
2152,Not Valid
2153,Not Valid
2154,Not Valid
2155,0.9946795701980591
2156,0.10421150922775269
2157,Not Valid
2158,Not Valid
2159,0.041668981313705444
2160,Not Valid
2161,0.815721869468689
2162,0.7983900904655457
2163,Not Valid
2164,0.7506012320518494
2165,0.0803774893283844
2166,Not Valid
2167,0.061512500047683716
2168,Not Valid
2169,Not Valid
2170,Not Valid
2171,Not Valid
2172,Not Valid
2173,0.1740284264087677
2174,Not Valid
2175,Not Valid
2176,Not Valid
2177,0.04787689447402954
2178,Not Valid
2179,Not Valid
2180,0.24166354537010193
2181,Not Valid
2182,Not Valid
2183,0.8201181292533875
2184,0.08956876397132874
2185,Not Valid
2186,Not Valid
2187,Not Valid
2188,0.9014609456062317
2189,0.8690965175628662
2190,0.24667790532112122
2191,0.5
2192,Not Valid
2193,0.145853191614151
2194,0.061512500047683716
2195,0.8106197118759155
2196,Not Valid
2197,Not Valid
2198,0.05748027563095093
2199,0.034360527992248535
2200,Not Valid
2201,Not Valid
2202,Not Valid
2203,0.8614187240600586
2204,Not Valid
2205,0.07858097553253174
2206,Not Valid
2207,Not Valid
2208,Not Valid
2209,0.9249994158744812
2210,0.08977887034416199
2211,0.5
2212,0.015663623809814453
2213,0.7318271398544312
2214,0.8232740163803101
2215,0.1309487223625183
2216,0.10282811522483826
2217,0.8180627822875977
2218,Not Valid
2219,Not Valid
2220,0.03070122003555298
2221,Not Valid
2222,Not Valid
2223,0.7007497549057007
2224,0.9916931390762329
2225,0.10002511739730835
2226,Not Valid
2227,0.18213731050491333
2228,Not Valid
2229,Not Valid
2230,0.8056899309158325
2231,0.03697609901428223
2232,0.12570476531982422
2233,0.04554149508476257
2234,0.1375860571861267
2235,0.25976234674453735
2236,Not Valid
2237,0.5
2238,Not Valid
2239,0.0025019049644470215
2240,Not Valid
2241,Not Valid
2242,Not Valid
2243,Not Valid
2244,Not Valid
2245,Not Valid
2246,Not Valid
2247,Not Valid
2248,Not Valid
2249,Not Valid
2250,Not Valid
2251,0.03329029679298401
2252,0.1256222426891327
2253,0.5
2254,Not Valid
2255,0.07613888382911682
2256,Not Valid
2257,0.15473559498786926
2258,Not Valid
2259,Not Valid
2260,0.07388812303543091
2261,0.02054506540298462
2262,Not Valid
2263,Not Valid
2264,0.5
2265,Not Valid
2266,0.061512500047683716
2267,Not Valid
2268,Not Valid
2269,Not Valid
2270,Not Valid
2271,Not Valid
2272,Not Valid
2273,Not Valid
2274,Not Valid
2275,Not Valid
2276,0.8836740255355835
2277,Not Valid
2278,Not Valid
2279,0.8719069361686707
2280,Not Valid
2281,Not Valid
2282,0.9582481384277344
2283,Not Valid
2284,Not Valid
2285,0.23932838439941406
2286,0.9683658480644226
2287,Not Valid
2288,Not Valid
2289,Not Valid
2290,Not Valid
2291,Not Valid
2292,Not Valid
2293,0.06777888536453247
2294,Not Valid
2295,0.10511398315429688
2296,Not Valid
2297,Not Valid
2298,0.8154328465461731
2299,Not Valid
2300,0.0768800675868988
2301,0.8620344400405884
2302,0.9641891121864319
2303,0.9323064088821411
2304,0.061512500047683716
2305,0.2359364926815033
2306,0.9167422652244568
2307,Not Valid
2308,0.5
2309,0.03128764033317566
2310,Not Valid
2311,Not Valid
2312,Not Valid
2313,0.023115068674087524
2314,0.9847224950790405
2315,0.9991871118545532
2316,Not Valid
2317,Not Valid
2318,Not Valid
2319,Not Valid
2320,Not Valid
2321,0.21269384026527405
2322,0.7939162254333496
2323,Not Valid
2324,0.9004167318344116
2325,0.9732470512390137
2326,0.5
2327,Not Valid
2328,Not Valid
2329,0.027772217988967896
2330,Not Valid
2331,Not Valid
2332,0.11678248643875122
2333,0.9413801431655884
2334,0.9091659188270569
2335,Not Valid
2336,0.07654246687889099
2337,Not Valid
2338,Not Valid
2339,Not Valid
2340,0.19367635250091553
2341,0.9133144617080688
2342,Not Valid
2343,Not Valid
2344,0.0998157262802124
2345,0.01422107219696045
2346,Not Valid
2347,Not Valid
2348,Not Valid
2349,Not Valid
2350,Not Valid
2351,Not Valid
2352,0.034846484661102295
2353,Not Valid
2354,Not Valid
2355,Not Valid
2356,0.5
2357,0.9607316255569458
2358,0.5
2359,0.07280376553535461
2360,Not Valid
2361,Not Valid
2362,0.8837687969207764
2363,0.9912381768226624
2364,0.7542682886123657
2365,0.11385029554367065
2366,0.149726003408432
2367,Not Valid
2368,0.25060683488845825
2369,0.004597276449203491
2370,Not Valid
2371,0.10452201962471008
2372,0.10572770237922668
2373,Not Valid
2374,Not Valid
2375,0.061512500047683716
2376,Not Valid
2377,0.14588060975074768
2378,Not Valid
2379,0.018687844276428223
2380,0.16877874732017517
2381,0.2292945384979248
2382,0.14110299944877625
2383,0.8551055192947388
2384,Not Valid
2385,Not Valid
2386,Not Valid
2387,Not Valid
2388,Not Valid
2389,Not Valid
2390,Not Valid
2391,0.5
2392,0.13084420561790466
2393,Not Valid
2394,Not Valid
2395,Not Valid
2396,Not Valid
2397,0.7811205983161926
2398,Not Valid
2399,0.8313831090927124
2400,0.024501442909240723
2401,0.7017403841018677
2402,Not Valid
2403,Not Valid
2404,Not Valid
2405,Not Valid
2406,0.9166387319564819
2407,Not Valid
2408,Not Valid
2409,Not Valid
2410,0.09793299436569214
2411,0.8119596242904663
2412,Not Valid
2413,Not Valid
2414,0.05890199542045593
2415,Not Valid
2416,Not Valid
2417,Not Valid
2418,Not Valid
2419,0.14715632796287537
2420,0.07502689957618713
2421,0.8934457302093506
2422,0.7916494607925415
2423,0.8459941148757935
2424,Not Valid
2425,Not Valid
2426,0.7728451490402222
2427,0.20406508445739746
2428,0.7432737350463867
2429,Not Valid
2430,0.7928040623664856
2431,0.5
2432,0.1538972556591034
2433,Not Valid
2434,Not Valid
2435,0.08446672558784485
2436,Not Valid
2437,Not Valid
2438,Not Valid
2439,0.796634316444397
2440,0.23156219720840454
2441,0.8202379941940308
2442,0.9948864579200745
2443,0.8194230794906616
2444,Not Valid
2445,Not Valid
2446,0.11740446090698242
2447,Not Valid
2448,Not Valid
2449,Not Valid
2450,0.2948978543281555
2451,0.9106485843658447
2452,Not Valid
2453,0.967587947845459
2454,Not Valid
2455,Not Valid
2456,0.16752669215202332
2457,0.06377363204956055
2458,0.19958952069282532
2459,0.23534414172172546
2460,0.22166910767555237
2461,Not Valid
2462,Not Valid
2463,Not Valid
2464,0.008666813373565674
2465,0.02579343318939209
2466,Not Valid
2467,Not Valid
2468,Not Valid
2469,0.013981908559799194
2470,Not Valid
2471,0.12025812268257141
2472,Not Valid
2473,0.5
2474,Not Valid
2475,0.8845924139022827
2476,0.5
2477,0.2494177222251892
2478,Not Valid
2479,Not Valid
2480,0.05682849884033203
2481,Not Valid
2482,0.7628120183944702
2483,0.9747886657714844
2484,0.08687043190002441
2485,Not Valid
2486,0.9884426593780518
2487,Not Valid
2488,0.9529968500137329
2489,0.7773640155792236
2490,0.06143715977668762
2491,Not Valid
2492,0.19150197505950928
2493,0.01018574833869934
2494,0.8523359298706055
2495,0.061512500047683716
2496,Not Valid
2497,0.5
2498,0.0444340705871582
2499,Not Valid
2500,Not Valid
2501,0.04452398419380188
2502,Not Valid
2503,0.061512500047683716
2504,Not Valid
2505,Not Valid
2506,0.5
2507,0.12640351057052612
2508,Not Valid
2509,0.1620001196861267
2510,0.00439077615737915
2511,0.015663623809814453
2512,Not Valid
2513,Not Valid
2514,0.09088605642318726
2515,Not Valid
2516,Not Valid
2517,Not Valid
2518,0.7559520602226257
2519,Not Valid
2520,0.9359017610549927
2521,Not Valid
2522,0.5
2523,0.12189361453056335
2524,Not Valid
2525,Not Valid
2526,0.007618755102157593
2527,0.04896697402000427
2528,0.8381737470626831
2529,Not Valid
2530,Not Valid
2531,Not Valid
2532,Not Valid
2533,Not Valid
2534,0.11324331164360046
2535,Not Valid
2536,Not Valid
2537,Not Valid
2538,Not Valid
2539,0.7671929597854614
2540,0.06413495540618896
2541,0.07303619384765625
2542,0.2327146828174591
2543,0.13798141479492188
2544,0.8189183473587036
2545,0.9001835584640503
2546,0.12264242768287659
2547,0.6809767484664917
2548,Not Valid
2549,0.11904045939445496
2550,Not Valid
2551,0.7893853187561035
2552,0.08599019050598145
2553,0.9085239171981812
2554,0.029491722583770752
2555,0.9158276319503784
2556,0.09495443105697632
2557,Not Valid
2558,Not Valid
2559,Not Valid
2560,Not Valid
2561,0.24496588110923767
2562,0.17638662457466125
2563,0.029278278350830078
2564,0.15643206238746643
2565,Not Valid
2566,Not Valid
2567,Not Valid
2568,Not Valid
2569,Not Valid
2570,Not Valid
2571,0.15586841106414795
2572,Not Valid
2573,Not Valid
2574,0.0888313353061676
2575,Not Valid
2576,0.993338942527771
2577,0.9944828748703003
2578,0.821208655834198
2579,Not Valid
2580,0.13485410809516907
2581,Not Valid
2582,0.977877140045166
2583,0.9204071760177612
2584,Not Valid
2585,0.06357860565185547
2586,0.9890472292900085
2587,0.9946795701980591
2588,0.8711032867431641
2589,0.105801522731781
2590,0.8835014700889587
2591,0.20463049411773682
2592,Not Valid
2593,Not Valid
2594,0.04227599501609802
2595,0.1992669403553009
2596,Not Valid
2597,Not Valid
2598,Not Valid
2599,0.10339966416358948
2600,0.010639756917953491
2601,0.10403135418891907
2602,0.14533543586730957
2603,Not Valid
2604,Not Valid
2605,Not Valid
2606,Not Valid
2607,0.23438602685928345
2608,0.22073104977607727
2609,Not Valid
2610,0.1457279622554779
2611,Not Valid
2612,0.1349102258682251
2613,Not Valid
2614,0.5
2615,Not Valid
2616,Not Valid
2617,0.20847561955451965
2618,0.08437490463256836
2619,0.9515573978424072
2620,Not Valid
2621,0.008334130048751831
2622,0.7594810724258423
2623,0.9512695074081421
2624,0.008878529071807861
2625,Not Valid
2626,Not Valid
2627,Not Valid
2628,0.07621750235557556
2629,0.06665709614753723
2630,0.061512500047683716
2631,0.9471629858016968
2632,0.1376592516899109
2633,Not Valid
2634,Not Valid
2635,Not Valid
2636,Not Valid
2637,0.022880584001541138
2638,0.7981759309768677
2639,Not Valid
2640,Not Valid
2641,0.15342605113983154
2642,0.12080314755439758
2643,Not Valid
2644,Not Valid
2645,Not Valid
2646,0.05145779252052307
2647,0.9942548274993896
2648,0.5
2649,0.05149108171463013
2650,0.024501442909240723
2651,Not Valid
2652,Not Valid
2653,Not Valid
2654,0.15308666229248047
2655,0.1436229944229126
2656,Not Valid
2657,Not Valid
2658,0.021087825298309326
2659,0.07585063576698303
2660,0.5
2661,0.9504305124282837
2662,0.9862680435180664
2663,0.9395885467529297
2664,0.106533944606781
2665,Not Valid
2666,Not Valid
2667,Not Valid
2668,Not Valid
2669,Not Valid
2670,Not Valid
2671,Not Valid
2672,Not Valid
2673,0.008497506380081177
2674,0.2200772762298584
2675,0.06543228030204773
2676,0.9977542757987976
2677,0.9361169338226318
2678,0.016741842031478882
2679,0.031609028577804565
2680,0.13492706418037415
2681,0.9824845194816589
2682,Not Valid
2683,0.8888679146766663
2684,Not Valid
2685,0.2320130467414856
2686,Not Valid
2687,0.22132772207260132
2688,Not Valid
2689,0.026760607957839966
2690,Not Valid
2691,Not Valid
2692,0.9712737202644348
2693,Not Valid
2694,0.9189227819442749
2695,Not Valid
2696,0.12335395812988281
2697,Not Valid
2698,Not Valid
2699,Not Valid
2700,0.20842084288597107
2701,0.13884633779525757
2702,Not Valid
2703,0.18889647722244263
2704,Not Valid
2705,Not Valid
2706,Not Valid
2707,0.8225262761116028
2708,0.15026909112930298
2709,Not Valid
2710,0.05075103044509888
2711,0.8499529361724854
2712,0.06357860565185547
2713,0.989235520362854
2714,0.1987704038619995
2715,Not Valid
2716,0.9921667575836182
2717,0.0995553731918335
2718,Not Valid
2719,0.5
2720,0.18460020422935486
2721,0.025339782238006592
2722,0.12684020400047302
2723,0.9556727409362793
2724,0.7680278420448303
2725,0.8327442407608032
2726,Not Valid
2727,0.8926622867584229
2728,Not Valid
2729,Not Valid
2730,0.8809614777565002
2731,Not Valid
2732,0.02204585075378418
2733,0.04474109411239624
2734,Not Valid
2735,Not Valid
2736,0.0192795991897583
2737,Not Valid
2738,Not Valid
2739,Not Valid
2740,Not Valid
2741,0.18529435992240906
2742,0.24203041195869446
2743,0.06816506385803223
2744,Not Valid
2745,0.13648882508277893
2746,0.060232728719711304
2747,Not Valid
2748,0.03768420219421387
2749,0.008909285068511963
2750,0.03833293914794922
2751,0.22964102029800415
2752,0.0681484043598175
2753,Not Valid
2754,0.02579343318939209
2755,0.7786957621574402
2756,0.043381959199905396
2757,Not Valid
2758,0.5
2759,Not Valid
2760,0.7737259864807129
2761,Not Valid
2762,Not Valid
2763,0.017530202865600586
2764,Not Valid
2765,0.015663623809814453
2766,0.12082362174987793
2767,Not Valid
2768,Not Valid
2769,0.014721781015396118
2770,0.7586774826049805
2771,0.5
2772,Not Valid
2773,Not Valid
2774,Not Valid
2775,0.020950257778167725
2776,Not Valid
2777,0.009831219911575317
2778,0.09788379073143005
2779,Not Valid
2780,0.9644871950149536
2781,Not Valid
2782,Not Valid
2783,Not Valid
2784,Not Valid
2785,0.5
2786,0.09282174706459045
2787,Not Valid
